NCT02925923	1:9:treatment	Edoxaban
NCT02925923	1:10:treatment	Indinavir
NCT02925923	1:13:treatment	Itraconazole
NCT02925923	1:13:treatment	Ketoconazole
NCT02925923	1:10:treatment	Lopinavir
NCT02925923	1:7:chronic_disease,54:62:clinical_variable,65:76:lower_bound	NSTEMI as evidenced by elevation of troponin levels (Troponin > 0.034 ng/ml)
NCT02925923	1:11:treatment	Nelfinavir
NCT02925923	15:30:chronic_disease	Patients with unstable angina
NCT02925923	1:10:treatment	Ritonavir
NCT02925923	1:12:treatment	Rivaroxaban
NCT02925923	1:14:treatment	Telithormycin
NCT02925923	1:13:treatment	Voriconazole
NCT02925923	19:41:treatment	administration of GP IIb/IIIa inhibitors
NCT02925923	1:7:chronic_disease,13:16:clinical_variable,17:20:upper_bound	anemia with HCT<30%
NCT02925923	1:23:treatment	anti-retroviral agents
NCT02925923	1:18:treatment,28:39:treatment	antifungal agents and some antibiotics
NCT02925923	34:50:clinical_variable	associated therapy with a strong cytochrome P-450 inhibitors
NCT02925923	19:30:chronic_disease	increased risk of bradycardia
NCT02925923	31:38:upper_bound	major bleeding episode within 2 weeks
NCT02925923	10:38:treatment	need for oral anticoagulation therapy
NCT02925923	10:21:treatment,25:41:treatment	need for vasopressor or inotropic agents
NCT02925923	1:8:treatment,9:16:upper_bound	surgery<4 weeks
NCT02925923	1:17:chronic_disease,19:33:clinical_variable,36:42:upper_bound	thrombocytopenia (Platelet count < 100000)
NCT02925923	19:22:chronic_disease	troponin negative ACS
NCT02925923	12:27:treatment,29:40:treatment,42:51:treatment,53:65:upper_bound	use of any thienopyridines (Clopidogrel, Prasugrel) 7 days prior to randomization
NCT02925481	2:13:clinical_variable,17:18:lower_bound,26:27:upper_bound	(PHQ-9 score of 1, 2, or 3)
NCT02925481	1:32:language_fluency	Able to read/understand English
NCT02925481	13:20:chronic_disease	At risk for suicide based on follow-up phone assessment by a trained contact person under supervision of Dr. Cacciatore after positive screen
NCT02925481	17:37:chronic_disease	Clinical levels posttraumatic stress symptoms (&gt;33 as measured by the IES-R)
NCT02925481	1:9:pregnancy	Pregnant at time of enrollment
NCT02925481	15:26:upper_bound	Underactive (≤120 mins/wk moderate intensity PA)
NCT02925481	1:6:gender,64:75:upper_bound	Women who experienced stillbirth (&gt;20 wks gestation) within past 24 mos
NCT02925481	1:6:gender	Women will be given two options in which to demonstrate medical clearance
NCT02925481	3:9:lower_bound,13:16:age	≥ 18 yrs of age
NCT02924441	20:29:treatment	May not have taken ibuprofen or other pain medication within the Space last 12 hours (ASA 81 mg dose is allowed)
NCT02924441	44:53:allergy_name	Must not have a contraindication for using lidocaine: e.g no history of allergic reactions to lidocaine
NCT02924441	30:43:cancer	Must not have had history of breast cancer
NCT02924441	1:15:treatment	breast surgery
NCT02924402	1:26:clinical_variable,29:41:upper_bound	Absolute neutrophil count < 1.0 x 10^9/L
NCT02924402	1:33:clinical_variable,38:68:clinical_variable,84:114:lower_bound	Aspartate aminotransferase (AST) and alanine aminotransferase (ALT) at screening > 3x upper limit of normal (ULN)
NCT02924402	1:10:clinical_variable,13:22:lower_bound	Bilirubin > 1.5 mg/dL
NCT02924402	24:54:chronic_disease,59:79:chronic_disease	Clinically significant cardiac/cardiovascular disease, or pulmonary compromise
NCT02924402	1:23:treatment,25:37:treatment,42:55:treatment,63:70:upper_bound,123:124:upper_bound,169:178:treatment	Cytotoxic chemotherapy, radiotherapy, or immunotherapy within 4 weeks, or small molecule or investigational agents within 6 elimination half-lives of the first dose of XmAb13676
NCT02924402	21:46:cancer,25:28:cancer,54:57:cancer	Diagnosis of either Non-CLL B cell malignancy or CLL/SLL
NCT02924402	11:31:clinical_variable,34:43:upper_bound	Estimated creatinine clearance < 50 mL/min
NCT02924402	25:34:chronic_disease,36:41:chronic_disease,43:82:chronic_disease,94:107:upper_bound	Evidence of any serious bacterial, viral, parasitic or systemic fungal infections within the 30 days prior to study entry
NCT02924402	25:32:lower_bound,36:37:upper_bound,52:70:treatment	Failure to recover from Grade 3 or 4 toxicity from previous treatment
NCT02924402	23:59:contraception_consent,75:82:upper_bound	Fertile patients must agree to use effective contraception during and for 4 weeks after completion of study
NCT02924402	111:121:cancer	History or evidence of a clinically unstable/uncontrollable disorder, condition or disease other than primary malignancy, that in the opinion of the Investigator would pose a risk to the patient safety or interfere with the study evaluation, procedures or completion
NCT02924402	22:54:allergy_name	Known intolerance to CD20 monoclonal antibody therapy
NCT02924402	14:40:treatment,57:64:lower_bound,90:99:treatment	Last dose of anti-CD20 antibody therapy must have been >4 weeks before the first dose of XmAb13676
NCT02924402	1:17:cancer,18:38:cancer,42:77:cancer	Multiple myeloma/plasma cell leukemia or B cell acute lymphoblastic leukemia
NCT02924402	33:87:treatment	Not a candidate for or refusing treatment with hematopoietic stem cell transplantation
NCT02924402	1:15:clinical_variable,18:29:upper_bound	Platelet count < 50 x 10^9/L
NCT02924402	1:17:chronic_disease	Seizure disorder
NCT02924402	1:28:pregnancy	planning to become pregnant while enrolled in the study, up to the End of Study visit
NCT02924363	1:9:lower_bound,13:16:age	18 years of age or older
NCT02924363	58:61:treatment	Any other conditions which represent contraindication to CMR
NCT02924363	1:18:treatment	Cochlear implants
NCT02924363	1:28:treatment	Ferromagnetic aneurysm clip
NCT02924363	1:6:gender	Males
NCT02924363	1:19:pregnancy,55:63:upper_bound,106:112:gender	Negative pregnancy test (serum or urine β-HCG) within 24 hours of gadolinium contrast administration, if female and of child-bearing potential
NCT02924363	1:40:clinical_variable,48:49:lower_bound,50:52:upper_bound	Symptomatic severe mitral regurgitation (grade 3-4+)
NCT02924363	17:49:chronic_disease,79:89:upper_bound	The patient has Stage D Congestive Heart Failure or inability to lay flat for 60 minutes
NCT02924363	37:71:treatment,77:86:treatment	The patient is scheduled to undergo percutaneous coronary intervention with MitraClip procedure
NCT02924363	1:20:gender,52:109:contraception_consent	all female patients of childbearing potential must agree to use a medically accepted method of contraception throughout the study (this applies only to patients in the gadolinium sub-study)
NCT02924363	1:8:gender	females
NCT02924363	1:27:chronic_disease	serious concurrent illness
NCT02924194	1:3:lower_bound,6:14:upper_bound,18:21:age	50 - 75 years of age
NCT02924194	26:34:lower_bound	Alcohol use of more than 4 drinks per day
NCT02924194	22:25:clinical_variable	Condition precluding MRI
NCT02924194	24:50:chronic_disease,52:55:clinical_variable,56:58:lower_bound	Currently uncontrolled moderate-severe depression (BDI>20)
NCT02924194	1:9:chronic_disease	Dementia per DSM-V criteria
NCT02924194	14:20:chronic_disease,43:46:cancer	Diagnosis of PD-MCI, amnestic subtype per MDS criteria
NCT02924194	12:25:chronic_disease,27:36:chronic_disease	History of schizophrenia, delusions
NCT02924194	23:30:treatment,35:45:treatment	Medically cleared for surgery and anesthesia
NCT02924194	12:20:lower_bound	Minimum of 10 years of education
NCT02924194	1:20:chronic_disease,28:47:chronic_disease	Parkinson's disease per UK Parkinson's Disease Society Brain Bank (Queens Square) criteria
NCT02924194	1:25:language_fluency	Primary English speaking
NCT02924194	40:50:treatment,65:67:chronic_disease,85:99:upper_bound	Subject must be on stable doses of any medication used to treat PD or cognition for 3 months prior to study entry
NCT02924194	14:26:pregnancy	Subjects who are pregnant or nursing
NCT02924194	26:41:chronic_disease	Subjects who have made a suicide attempt within the prior year
NCT02924194	22:26:treatment,28:31:treatment,33:42:treatment,47:97:treatment	Subjects who require rTMS, ECT, diathermy, or repeat MRI procedures to treat a medical condition
NCT02924194	28:44:chronic_disease	Subjects with a history of seizure disorder
NCT02924194	49:66:treatment,68:81:treatment,83:98:treatment,103:119:treatment	Subjects with an implanted stimulator such as a cardiac pacemaker, defibrillator, neurostimulator and cochlear implant
NCT02924194	59:70:treatment,63:70:treatment,76:85:chronic_disease,87:99:chronic_disease	Subjects with any medical contraindications to undergoing DBS surgery (eg, infection, coagulopathy, or significant cardiac or other medical risk factors for surgery)
NCT02924194	8:32:treatment	Use of cholinesterase inhibitor
NCT02924194	24:45:chronic_disease	currently uncontrolled visual hallucinations
NCT02923921	1:62:chronic_disease	Chronic active or active viral hepatitis A, B, or C infection
NCT02923921	40:55:upper_bound,80:110:chronic_disease,112:135:chronic_disease	Clinically significant bleeding within two weeks prior to randomization (e.g., gastrointestinal (GI) bleeding, intracranial hemorrhage)
NCT02923921	14:39:cancer,41:62:cancer,64:83:cancer,69:83:cancer,91:99:cancer,101:108:cancer,164:182:cancer	Diagnosis of pancreatic islet neoplasm, acinar cell carcinoma, non- adenocarcinoma (i.e., lymphoma, sarcoma), adenocarcinoma originating from the biliary tree, or cystadenocarcinoma
NCT02923921	1:54:clinical_variable,58:59:lower_bound,62:63:upper_bound	Eastern Cooperative Oncology Group Performance Status of 0 - 1
NCT02923921	27:55:chronic_disease	History of positivity for human immunodeficiency virus
NCT02923921	1:14:treatment,7:14:treatment,31:49:treatment,64:82:treatment,101:109:treatment,186:211:treatment,216:222:treatment,231:244:upper_bound	Major surgery, defined as any surgical procedure that involves general anesthesia and a significant incision (i.e., larger than what is required for placement of central venous access, percutaneous feeding tube, or biopsy),within 28 days prior to randomization or anticipated surgery during the study period
NCT02923921	21:63:chronic_disease	No known history of dihydropyrimidine dehydrogenase deficiency
NCT02923921	32:70:chronic_disease,79:97:chronic_disease,99:113:chronic_disease,117:147:chronic_disease	Participants with a history of immune-mediated neurological disorders such as multiple sclerosis, Guillain-Barré or inflammatory CNS/PNS disorders
NCT02923921	28:45:treatment,77:87:treatment,89:97:treatment,99:109:treatment	Prior history of receiving immune modulators including, but not limited to, anti-CTLA4, anti-PD1, anti-PD-L1
NCT02923921	17:53:cancer	The presence of metastatic pancreatic adenocarcinoma
NCT02923921	16:34:treatment,44:51:lower_bound	have completed prior chemotherapy at least 2 weeks (washout period) prior to randomization and recovered from toxicity to Grade 1 or baseline
NCT02923921	36:47:treatment,61:73:treatment	having received cytotoxic doses of gemcitabine or any other chemotherapy in the adjuvant setting
NCT02923921	11:16:gender	lactating women
NCT02923921	28:45:treatment,49:72:treatment,81:90:treatment,94:121:cancer	not have received previous radiation therapy or investigational therapy for the treatment of advanced metastatic disease
NCT02923921	26:37:treatment	who were intolerant of a gemcitabine containing regimen
NCT02923544	43:55:treatment	Participant must be scheduled for a total laparoscopic
NCT02923167	1:2:lower_bound,6:14:upper_bound,18:21:age	9 to 14 years of age
NCT02923167	21:53:treatment,102:145:treatment,178:184:chronic_disease,195:207:chronic_disease	Contraindication to robotic-assisted manual training such acute and pronounced pain symptoms despite conventional pain therapy of the upper-limb, lack of compliance, high-grade ataxia, advanced osteoporosis, and fractures of the upper-limb
NCT02923167	14:16:chronic_disease	Diagnosis of CP with upper-limb impairment
NCT02923167	1:52:clinical_variable	Manual Ability Classification Scale Level II or III
NCT02923167	1:30:clinical_variable	Modified Ashworth Scale (MAS) of 4 in the upper-limb
NCT02923167	15:51:treatment,63:76:upper_bound	Recent use of upper-limb robotic-assisted training within the last 3 months
NCT02923011	33:72:allergy_name	Known intolerance or allergy to MR contrast agent (gadolinium chelates)
NCT02923011	1:4:gender	Men
NCT02923011	4:32:treatment,41:56:cancer	No prior interventional therapy for the osteoid osteoma
NCT02923011	56:71:cancer	Patients must have medically uncontrolled pain from an osteoid osteoma, as defined by pain, which, in the view of the referring orthopedic oncologist significantly interferes with that patient's activities of daily living
NCT02923011	18:34:chronic_disease,45:58:chronic_disease,60:72:chronic_disease,83:103:chronic_disease	Patients with an active infection or severe hematological, neurological, or other uncontrolled disease
NCT02923011	48:57:chronic_disease,59:65:chronic_disease	Patients with an acute medical condition (e.g. pneumonia, sepsis) that is expected to hinder them from completing this study
NCT02923011	1:10:pregnancy	Pregnancy
NCT02923011	1:20:chronic_disease,22:34:clinical_variable,37:40:lower_bound	Severe hypertension (diastolic BP > 100 on medication)
NCT02923011	10:20:cancer	Targeted bone/tumor interface is accessible to the ExAblate device and located in a rib, extremity (excluding intra-articular location), pelvis, shoulders (including clavicles), or the sternum
NCT02923011	10:15:cancer	Targeted tumor in the skull/spine
NCT02923011	10:15:cancer,21:25:upper_bound	Targeted tumor is < 1 cm from a major nerve
NCT02923011	1:5:age,8:20:lower_bound	ages ≥ 10 years old
NCT02923011	1:6:gender	women
NCT02922881	14:16:chronic_disease,24:42:upper_bound	Acute severe UC in the previous 12 months
NCT02922881	1:4:age,6:7:lower_bound,8:10:upper_bound	Age: 8-19
NCT02922881	1:11:treatment,15:29:treatment,41:53:upper_bound	Antibiotic or corticosteroid use in the past 2 weeks
NCT02922881	98:110:upper_bound	Any proven current infection such as positive stool culture, parasite or C. difficile within the past 4 weeks
NCT02922881	43:45:chronic_disease	Current extra intestinal manifestation of UC
NCT02922881	26:28:chronic_disease	Established diagnosis of UC
NCT02922881	1:6:clinical_variable,7:9:lower_bound	PUCAI>45
NCT02922881	46:54:upper_bound	Participant has agreed to follow the UCD for 12 weeks
NCT02922881	1:10:pregnancy	Pregnancy
NCT02922881	1:37:chronic_disease,41:54:chronic_disease	Primary Sclerosing Cholangitis (PSC) or liver disease
NCT02922881	1:18:treatment,8:18:treatment,20:23:treatment,24:28:treatment,63:75:upper_bound	Stable medication (IMM/5ASA) use or no medication use for the past 6 weeks
NCT02922881	8:17:treatment	Use of biologics in present or in the past
NCT02922569	23:45:language_fluency	Participant must be a fluent English speaker
NCT02922569	28:97:treatment	Participants enrolled in a concurrent clinical trial involving an investigational pharmaceutical
NCT02922569	22:30:lower_bound,34:37:age	Participants must be 18 years of age or older
NCT02922569	35:56:chronic_disease,92:158:clinical_variable,181:184:lower_bound,214:217:age	Participants must have persistent cognitive dysfunction confirmed by an objective measure (Automated Neuropsychological Assessment Metrics (ANAM) TBI Battery with a score at least one standard deviation below the age-adjusted norm for a military sample)
NCT02922569	26:43:chronic_disease,77:102:chronic_disease,110:118:upper_bound,149:196:clinical_variable	Participants with active suicidal ideation with specific plan and intent or suicide-related behaviors within 2 months of consent as measured by the Columbia-Suicide Severity Rating Scale (C-SSRS)
NCT02922569	30:33:chronic_disease,75:83:lower_bound,87:109:chronic_disease,124:130:lower_bound	Participants with history of TBI with loss of consciousness for more than 24 hours or post-traumatic amnesia for more than 7 days
NCT02922569	1:21:treatment,26:29:chronic_disease	behavioral treatment for TBI that could affect the outcome of this study
NCT02922569	1:17:chronic_disease	bipolar disorder
NCT02922569	1:18:treatment	cochlear implants
NCT02922569	1:9:pregnancy,10:15:gender	pregnant women
NCT02922569	1:14:chronic_disease	schizophrenia
NCT02922335	1:40:chronic_disease,44:62:chronic_disease	Pervasive Developmental Disorders (PDD) or mental retardation
NCT02922335	1:4:age,5:7:lower_bound,8:10:upper_bound	age 17-21
NCT02922335	65:79:upper_bound	recent arrest or release from jail/prison/detention (within the past 18 months
NCT02922023	1:4:age,7:15:lower_bound	Age ≥ 18 years
NCT02922023	1:15:clinical_variable,20:31:lower_bound,55:63:upper_bound	Blood pressure of >140/90 mmHg for patients less than 60 years
NCT02922023	1:21:chronic_disease	Cognitively impaired persons
NCT02922023	17:43:chronic_disease,45:79:chronic_disease,81:89:chronic_disease,91:112:chronic_disease	Conditions with visual field deterioration (Anterior Ischemic Optic Neuropathy, Glaucoma, Optic Nerve Disorders)
NCT02922023	23:47:treatment,67:75:treatment,90:98:upper_bound	Currently receiving 3 anti-hypertensive agents, one of which is a diuretic, for at least 3 months
NCT02922023	1:9:pregnancy,10:15:gender	Pregnant women
NCT02921022	1:32:clinical_variable,34:49:lower_bound	Absolute neutrophil count (ANC) ≥1,500 cells/mm3
NCT02921022	1:59:chronic_disease,70:86:treatment	Active, uncontrolled bacterial, viral, or fungal infection requiring systemic therapy
NCT02921022	1:4:age,6:14:lower_bound	Age ≥18 years
NCT02921022	1:27:clinical_variable	Aspartate aminotransferase
NCT02921022	5:8:gender,13:18:gender,46:96:contraception_consent	For men and women of reproductive potential, agreement to use an effective contraceptive method from the time of screening and throughout their time on study
NCT02921022	19:37:cancer,39:54:treatment,59:81:cancer,87:91:treatment,95:106:treatment,123:143:treatment,153:170:treatment	For patients with metastatic disease, prior treatment for non-metastatic disease with 5-FU or gemictabine administered as radiation sensitizer, or as a cytotoxic therapy, in the adjuvant setting
NCT02921022	1:11:clinical_variable,13:19:lower_bound	Hemoglobin ≥9 g/dL
NCT02921022	56:84:cancer	Histologically confirmed locally advanced unresectable (Stage III) or Stage IV PDAC
NCT02921022	16:29:allergy_name	Intolerance of dexamethasone
NCT02921022	1:29:clinical_variable,31:34:lower_bound	Karnofsky Performance Status ≥70%
NCT02921022	31:53:chronic_disease	Known, clinically significant carotid artery disease
NCT02921022	26:34:chronic_disease	Known, increased risk of bleeding
NCT02921022	1:32:chronic_disease,36:60:treatment	Measurable or evaluable disease on computed tomography (CT)
NCT02921022	1:33:clinical_variable,34:37:lower_bound,41:43:upper_bound,44:59:chronic_disease,63:84:chronic_disease,96:110:upper_bound	New York Heart Association Class III or IV cardiac disease or myocardial infarction within the past 12 months
NCT02921022	1:55:clinical_variable,58:61:lower_bound	Partial thromboplastin time (PTT) within normal limits (±15%)
NCT02921022	30:47:treatment,58:65:upper_bound,69:74:lower_bound	Patients with current use of megestrol acetate (use with 10 days of Day 1)
NCT02921022	1:15:clinical_variable,17:32:lower_bound	Platelet count ≥100,000 plt/mm3
NCT02921022	1:22:clinical_variable,23:59:clinical_variable,82:86:upper_bound,122:130:treatment	Prothrombin time (PT)/international normalized ratio (INR) within normal limits (±15%) or within therapeutic range if on warfarin
NCT02921022	67:80:upper_bound	Screening clinical laboratory values as follows, performed within 14 days prior to day 1
NCT02921022	7:16:clinical_variable,18:55:upper_bound	Total bilirubin ≤1.5 times upper limit of normal (ULN)
NCT02921022	1:6:gender,7:25:pregnancy	Women currently pregnant
NCT02921022	8:51:clinical_variable,54:67:upper_bound	[ALT]; serum glutamic pyruvate transaminase [SGPT]) ≤2.5 times ULN
NCT02921022	1:17:cancer	brain metastases
NCT02921022	12:32:clinical_variable,34:43:lower_bound	calculated creatinine clearance ≥60 mL/min
NCT02921022	1:22:chronic_disease	metabolic dysfunction
NCT02921022	13:25:treatment,27:34:treatment,36:48:treatment,53:76:treatment	no previous radiotherapy, surgery, chemotherapy, or investigational therapy for the treatment of PDAC
NCT02920866	1:4:bmi,27:29:upper_bound	BMI less than or equal to 40
NCT02920866	1:13:chronic_disease,17:35:chronic_disease	Neurological or pulmonary problems that severely limit function
NCT02920866	7:38:chronic_disease	Other unstable orthopaedic conditions that limit function
NCT02920866	1:28:clinical_variable,33:37:lower_bound	Severe contralateral leg OA (>= 5/10 pain with stair climbing)
NCT02920788	37:45:lower_bound	Chronic, stable phase of recovery (>6 months from last post-concussive event)
NCT02920788	55:81:chronic_disease,93:103:chronic_disease,108:112:chronic_disease	Eligible participants may have other co-morbid stable neuropsychiatric disorders, including depression and PTSD
NCT02920788	36:39:chronic_disease	No history of any (mild to severe) TBI (as defined by DOD / VA; confirmed by medical records and in person Ohio State University TBI Instrument)
NCT02920788	1:27:language_fluency	Poor English comprehension
NCT02920788	5:26:language_fluency	oor English comprehension
NCT02920788	108:111:allergy_name	other reasons for being unable or unwilling to participate in study procedures (e.g., contraindications to MRI)
NCT02920710	14:34:allergy_name	Allergies to pig-derived proteins
NCT02920710	31:46:allergy_name,53:77:chronic_disease	Contraindication to high-dose corticosteroids (e.g. uncontrolled blood sugar)
NCT02920710	18:48:chronic_disease	Diagnosis of any underlying neurologic disorder that would potentially confound interpretation of the study results
NCT02920710	21:38:chronic_disease	Evidence of current serious infection, or a history of chronic or recurring infections
NCT02920710	12:22:cancer	History of malignancy
NCT02920710	1:14:chronic_disease	Hydrocephalus
NCT02920710	1:20:chronic_disease,32:54:chronic_disease,56:67:chronic_disease,75:87:chronic_disease	Neurologic deficits related to intraparenchymal brain, spinal cord and/or cauda equina involvement
NCT02920710	14:25:chronic_disease	Patient with sarcoidosis as defined by ATS/ERS/WASOG (American Thoracic Society/European Thoracic Society/World Association for Sarcoidosis and Other Granulomatous Disorders)
NCT02920710	54:66:upper_bound,77:105:treatment,117:130:upper_bound	Significant change in corticosteroid dose within the past 4 weeks, or other immunosuppressive medication within the past 6 months
NCT02920710	17:46:treatment	Stable baseline immunosuppressive medications
NCT02920086	1:9:lower_bound,13:16:age	18 years of age or older
NCT02920086	1:9:lower_bound,13:21:upper_bound	55 years to 59 years old
NCT02920086	3:11:lower_bound,15:18:age	> 60 years of age
NCT02920086	1:7:cancer,10:27:cancer,31:48:cancer	Cancer - metastatic cancer or stage IV lymphoma
NCT02920086	1:33:clinical_variable,36:37:lower_bound,45:46:upper_bound,60:65:clinical_variable,71:78:lower_bound,80:93:chronic_disease	Chronic obstructive lung disease - 2 of the 4 of: baseline PaCO2 of > 45 torr, cor pulmonale
NCT02920086	1:25:chronic_disease,77:111:chronic_disease,114:117:upper_bound	Congestive heart failure - New York Heart Association class IV symptoms and left ventricular ejection fraction < 25%
NCT02920086	1:19:chronic_disease,11:19:chronic_disease,132:145:chronic_disease	End-stage dementia (inability to perform all ADLs, mutism or minimal verbal output secondary to dementia, bed-bound state prior to acute illness)
NCT02920086	49:57:lower_bound	Have a projected duration of ICU dependency of >72 hours from time of final assessment
NCT02920086	28:49:treatment	Patients who have received organ transplantation during this hospitalization
NCT02920086	1:26:treatment	Renal replacement therapy
NCT02920086	15:32:treatment,57:60:age	Uncomplicated elective surgical patients (regardless of age)
NCT02920086	1:13:treatment	Vasopressors
NCT02920086	1:31:language_fluency	able to communicate in English (verbally and in writing)
NCT02920086	56:70:lower_bound	present and expected to visit regularly (minimum about 3 times a week) while the patient is in hospital
NCT02920086	1:20:chronic_disease	respiratory failure episode within the preceding year; forced expiratory volume in 1 sec <0.5 L
NCT02919436	12:19:allergy_name	Allergy to lactose
NCT02919436	12:35:chronic_disease	History of orthostatic hypotension or current orthostatic hypotension
NCT02919436	12:25:chronic_disease,27:43:chronic_disease,47:64:cancer	History of spinal trauma, spinal infection or spinal cord tumor
NCT02919436	1:13:gender	Male patient
NCT02919436	1:14:chronic_disease	Renal failure
NCT02919436	40:51:allergy_name	Serious or life-threatening allergy to sulfa drugs
NCT02919436	12:34:treatment,44:50:lower_bound	Undergoing elective spine surgery at least 5 days after enrollment
NCT02919436	1:4:age,5:7:lower_bound,10:18:upper_bound	age 50 - 85 years
NCT02918981	1:3:lower_bound,4:12:upper_bound	50-79 years old
NCT02918981	14:25:allergy_name,29:38:allergy_name	Allergies to antibiotics or xylocaine
NCT02918981	14:18:allergy_name	Allergies to milk consumption
NCT02918981	1:19:chronic_disease	Autoimmune disease
NCT02918981	1:4:bmi,6:14:upper_bound	BMI <30 kg/m2
NCT02918981	1:4:bmi,6:8:lower_bound	BMI ≥30
NCT02918981	1:14:chronic_disease	Heart disease
NCT02918981	1:6:chronic_disease,8:14:chronic_disease,19:34:chronic_disease	Liver, kidney, or urinary disease
NCT02918981	1:21:chronic_disease	Neurological disease
NCT02918981	1:22:chronic_disease	Phenylketonuria (PKU)
NCT02918981	1:10:pregnancy	Pregnancy
NCT02918981	1:16:treatment	corticosteroids
NCT02918981	1:34:treatment	non-steroidal anti-inflammatories
NCT02918864	1:4:clinical_variable,5:15:clinical_variable,21:54:lower_bound,71:79:chronic_disease	ALT/AST levels of ≥ 5 times the upper limit of normal, or if clinical jaundice occurs
NCT02918864	1:11:clinical_variable,17:27:lower_bound	BUN levels of > 100 mmol/L
NCT02918864	1:18:clinical_variable,24:34:lower_bound	Creatinine levels of > 100 µmol/L
NCT02918864	1:15:clinical_variable,21:30:lower_bound,36:46:upper_bound	Glucose levels of > 11 mmol/L or < 2.8 mmol/L
NCT02918864	1:18:clinical_variable,24:31:upper_bound	Hemoglobin levels of < 100 g/L
NCT02918864	153:167:upper_bound	If already receiving stable non-pharmacologic educational, behavioral, and/or dietary interventions, have continuous participation during the preceding 3 months prior to Screening, and not electively initiate new or modify ongoing interventions for the duration of the study
NCT02918864	1:27:gender	Male or female outpatients
NCT02918864	15:16:upper_bound,28:69:clinical_variable	Mean score of 9 or less on mentalizing items of Strange Stories Test (Highest possible score = 12, items 21-25, 27)
NCT02918864	1:18:clinical_variable,24:35:lower_bound	Osmolality levels of > 330 mmol/kg
NCT02918864	24:32:upper_bound,33:48:clinical_variable	Patients born prior to 35 weeks gestational age
NCT02918864	29:41:treatment	Patients unable to tolerate venipuncture procedures for blood sampling
NCT02918864	35:38:treatment,53:59:treatment	Patients who are currently taking OXT or have taken IN-OXT in the past with no response
NCT02918864	22:83:clinical_variable,86:88:lower_bound	Patients who have an Aberrant Behavior Checklist (ABC) Irritability subscale score > 19 at screening
NCT02918864	89:97:chronic_disease,98:114:chronic_disease	Patients with a medical history of neurological disease, including, but not limited to, epilepsy/seizure disorder
NCT02918864	17:36:chronic_disease,58:61:chronic_disease	Patients with a primary psychiatric diagnosis other than ASD
NCT02918864	45:55:chronic_disease,57:74:chronic_disease,134:145:chronic_disease,149:161:chronic_disease,176:193:chronic_disease,204:214:chronic_disease	Patients with one or more of the following: hemophilia (bleeding problems, recent nose and brain injuries), abnormal blood pressure (hypotension or hypertension), drug abuse, immunity disorder or severe depression
NCT02918864	1:17:clinical_variable,23:31:lower_bound	Potassium levels of > 6 mmol/L in a non-hemolyzed sample
NCT02918864	1:14:clinical_variable,20:30:lower_bound,36:46:upper_bound	Sodium levels of > 152 mmol/L or < 128 mmol/L
NCT02918864	1:32:clinical_variable,35:37:lower_bound,60:66:clinical_variable,69:71:lower_bound	Verbal and performance scale IQ ≥ 80 (both subtests of the WISC-V ≥ 70)
NCT02918864	8:24:chronic_disease	simple febrile seizures
NCT02918175	1:52:technology_access	Access to a compatible smart phone (iOS or Android)
NCT02918175	1:28:chronic_disease,36:49:upper_bound	Acute myocardial infarction within prior 4 weeks
NCT02918175	1:22:chronic_disease,9:22:chronic_disease,24:57:clinical_variable,58:66:lower_bound,67:69:upper_bound,84:93:treatment,99:110:treatment,142:155:lower_bound	Chronic heart failure, New York Heart Association (NYHA) class II-IV, with ongoing treatment with medications for heart failure for at least 1 month prior to enrollment
NCT02918175	17:23:chronic_disease	Impairment from stroke, injury or other medical disorder that precludes participation in the intervention
NCT02918175	1:48:treatment	Implanted left ventricular assist device (LVAD)
NCT02918175	7:24:chronic_disease,64:89:treatment,103:116:lower_bound	Prior diabetes mellitus diagnosis, with ongoing treatment with anti-diabetes medications for at least 1 month prior to enrollment
NCT02918175	1:33:chronic_disease,41:63:chronic_disease	Severe stenotic valvular disease (e.g., severe aortic stenosis)
NCT02918175	1:17:chronic_disease,29:42:chronic_disease,48:63:clinical_variable,66:74:upper_bound	Terminal illness other than heart failure with life expectancy < 6 months
NCT02918175	16:38:treatment	facility-based cardiac rehabilitation
NCT02918175	3:11:lower_bound,15:18:age	≥ 18 years of age
NCT02916524	10:18:lower_bound,41:63:chronic_disease	At least 6 months post-onset of single, left-hemisphere stroke
NCT02916524	12:70:language_fluency	Bilingual: speaking both Spanish and English (or Chinese and English)
NCT02916524	18:29:treatment,106:118:treatment,120:128:treatment,130:159:treatment	Currently taking medications that are known to exert significant effects on cognitive processes, such as neuroleptics, steroids, anticholinesterase inhibitors, etc
NCT02916524	16:30:chronic_disease,49:59:chronic_disease,60:82:chronic_disease,117:124:chronic_disease	Diagnosed with mental illness other than active depression Neurological condition other than that which resulted in aphasia
NCT02916524	14:21:chronic_disease,58:65:chronic_disease,66:85:chronic_disease	Diagnosis of aphasia with naming deficits and concurrent lexical/semantic impairment
NCT02916524	1:74:language_fluency	Proficient in more than just Spanish and English (or Chinese and English)
NCT02916472	11:28:treatment	completed primary treatment
NCT02916472	26:32:cancer	histologically confirmed cancer
NCT02915744	1:30:chronic_disease	Chronic or acute GI disorders resulting in diarrhea of any severity grade
NCT02915744	24:42:treatment	Concomitant use of any anticancer therapy or use of any investigational agent(s)
